user_id,First_tran_date,Location,Age,Gender
39132004,2019-12-18,Other Cities,unknown,FEMALE
50666606,2019-12-18,HCMC,18_to_22,FEMALE
51808451,2019-12-18,Other Cities,unknown,FEMALE
51783187,2019-12-18,Other Cities,unknown,MALE
49801960,2019-12-18,Other Cities,23_to_27,FEMALE
46915665,2019-12-18,Other Cities,23_to_27,MALE
47276284,2019-12-18,Other Cities,18_to_22,FEMALE
36214306,2019-12-18,Other Cities,33_to_37,FEMALE
45634381,2019-12-18,Other Cities,unknown,FEMALE
51219929,2019-12-18,Other Cities,33_to_37,MALE
51009614,2019-12-18,HCMC,18_to_22,FEMALE
23426908,2019-12-18,HCMC,unknown,MALE
51683086,2019-12-18,HN,23_to_27,FEMALE
44126523,2019-12-18,Other Cities,23_to_27,MALE
42970404,2019-12-18,Other Cities,23_to_27,MALE
49512747,2019-12-18,Other Cities,23_to_27,FEMALE
51784885,2019-12-18,HCMC,unknown,MALE
51518512,2019-12-18,Other Cities,18_to_22,MALE
48215702,2019-12-18,HCMC,unknown,MALE
48438857,2019-12-18,HCMC,18_to_22,MALE
20505271,2019-12-18,Other Cities,23_to_27,FEMALE
51021723,2019-12-18,Other Cities,23_to_27,MALE
51635866,2019-12-18,HCMC,23_to_27,FEMALE
50904295,2019-12-18,HN,unknown,FEMALE
3336459,2019-12-19,Other Cities,28_to_32,FEMALE
50634167,2019-12-19,Other Cities,unknown,FEMALE
47369541,2019-12-19,Other Cities,28_to_32,FEMALE
45207946,2019-12-19,Other Cities,23_to_27,MALE
40118927,2019-12-19,HCMC,>37,MALE
16873761,2019-12-19,HN,28_to_32,FEMALE
4474454,2019-12-19,HCMC,18_to_22,MALE
46620089,2019-12-19,Other Cities,18_to_22,MALE
42896022,2019-12-19,HCMC,18_to_22,MALE
44067379,2019-12-19,Other Cities,28_to_32,FEMALE
49867887,2019-12-19,Other Cities,18_to_22,FEMALE
50561258,2019-12-19,Other Cities,18_to_22,FEMALE
6926284,2019-12-19,HCMC,28_to_32,MALE
51825712,2019-12-19,Other Cities,unknown,MALE
49691538,2019-12-19,HCMC,33_to_37,MALE
51463919,2019-12-19,Other Cities,23_to_27,MALE
51821681,2019-12-19,Other Cities,unknown,MALE
42976823,2019-12-19,Other Cities,unknown,FEMALE
45097449,2019-12-19,Other Cities,28_to_32,MALE
51793513,2019-12-19,Other Cities,18_to_22,FEMALE
51633042,2019-12-19,HN,18_to_22,FEMALE
46173557,2019-12-19,HCMC,33_to_37,MALE
51746967,2019-12-19,Other Cities,28_to_32,MALE
51814862,2019-12-19,Other Cities,unknown,MALE
51808882,2019-12-19,Other Cities,23_to_27,MALE
47495764,2019-12-20,Other Cities,28_to_32,MALE
51463488,2019-12-20,Other Cities,28_to_32,FEMALE
51499492,2019-12-20,HCMC,28_to_32,FEMALE
51870492,2019-12-20,HCMC,unknown,MALE
44960094,2019-12-20,Other Cities,28_to_32,MALE
50766461,2019-12-20,Other Cities,18_to_22,MALE
51861172,2019-12-20,HN,unknown,MALE
40689160,2019-12-20,Other Cities,28_to_32,FEMALE
36272337,2019-12-20,HCMC,18_to_22,MALE
51689996,2019-12-20,Other Cities,unknown,MALE
51869273,2019-12-20,HCMC,18_to_22,MALE
50855501,2019-12-20,Other Cities,23_to_27,MALE
49152375,2019-12-20,Other Cities,23_to_27,MALE
24183484,2019-12-20,Other Cities,33_to_37,MALE
50003436,2019-12-20,Other Cities,>37,FEMALE
51826272,2019-12-20,HN,23_to_27,MALE
43869493,2019-12-20,HCMC,23_to_27,MALE
51668178,2019-12-20,Other Cities,28_to_32,MALE
21431090,2019-12-20,HN,33_to_37,MALE
13300393,2019-12-20,Other Cities,33_to_37,FEMALE
47620311,2019-12-20,HCMC,18_to_22,FEMALE
51872632,2019-12-20,HCMC,18_to_22,MALE
49642881,2019-12-20,HCMC,18_to_22,MALE
45923940,2019-12-20,HCMC,18_to_22,MALE
49859925,2019-12-20,HCMC,18_to_22,MALE
51227391,2019-12-20,Other Cities,unknown,MALE
8155610,2019-12-20,HCMC,>37,FEMALE
18256745,2019-12-20,Other Cities,unknown,FEMALE
51879149,2019-12-20,HN,33_to_37,FEMALE
51008572,2019-12-20,Other Cities,23_to_27,FEMALE
51870217,2019-12-20,Other Cities,23_to_27,FEMALE
45642830,2019-12-20,HCMC,23_to_27,MALE
51871901,2019-12-20,Other Cities,unknown,FEMALE
9228065,2019-12-21,HN,>37,FEMALE
51842248,2019-12-21,HN,unknown,MALE
51886538,2019-12-21,Other Cities,28_to_32,MALE
51893047,2019-12-21,Other Cities,unknown,FEMALE
47985293,2019-12-21,Other Cities,18_to_22,MALE
25862637,2019-12-21,Other Cities,unknown,MALE
51895509,2019-12-21,Other Cities,23_to_27,FEMALE
29615047,2019-12-21,Other Cities,28_to_32,FEMALE
25420258,2019-12-21,Other Cities,18_to_22,FEMALE
50381951,2019-12-21,Other Cities,unknown,MALE
44277149,2019-12-21,HCMC,28_to_32,MALE
14153508,2019-12-21,Other Cities,33_to_37,MALE
47385553,2019-12-21,HCMC,18_to_22,FEMALE
46724795,2019-12-21,Other Cities,18_to_22,FEMALE
49357885,2019-12-21,HN,unknown,MALE
49961075,2019-12-21,Other Cities,18_to_22,MALE
3766292,2019-12-21,Other Cities,>37,MALE
43992133,2019-12-22,HCMC,28_to_32,MALE
42805790,2019-12-22,Other Cities,18_to_22,MALE
30021271,2019-12-22,Other Cities,28_to_32,MALE
49526720,2019-12-22,Other Cities,23_to_27,FEMALE
51389946,2019-12-22,Other Cities,18_to_22,MALE
49656121,2019-12-22,Other Cities,23_to_27,MALE
51914573,2019-12-22,Other Cities,23_to_27,MALE
26766512,2019-12-22,Other Cities,unknown,MALE
11356344,2019-12-22,Other Cities,18_to_22,FEMALE
12942392,2019-12-22,Other Cities,unknown,MALE
51938468,2019-12-22,Other Cities,18_to_22,MALE
50401059,2019-12-22,Other Cities,18_to_22,MALE
41213868,2019-12-23,Other Cities,23_to_27,MALE
51955915,2019-12-23,HCMC,unknown,MALE
51764119,2019-12-23,HCMC,18_to_22,FEMALE
43454675,2019-12-23,Other Cities,unknown,MALE
36019364,2019-12-23,HCMC,28_to_32,FEMALE
51914905,2019-12-23,Other Cities,unknown,MALE
51736224,2019-12-23,HCMC,>37,FEMALE
51885588,2019-12-23,HCMC,28_to_32,FEMALE
39882296,2019-12-23,Other Cities,28_to_32,MALE
51644804,2019-12-23,HCMC,unknown,FEMALE
35640438,2019-12-23,HCMC,28_to_32,MALE
51073135,2019-12-23,HCMC,28_to_32,FEMALE
51516476,2019-12-23,Other Cities,23_to_27,MALE
34754039,2019-12-23,Other Cities,28_to_32,MALE
51982927,2019-12-24,Other Cities,28_to_32,MALE
40215745,2019-12-24,Other Cities,unknown,MALE
7465349,2019-12-24,Other Cities,unknown,MALE
44767548,2019-12-24,HCMC,18_to_22,FEMALE
51061234,2019-12-24,HCMC,28_to_32,MALE
51913634,2019-12-24,Other Cities,unknown,FEMALE
43214405,2019-12-24,Other Cities,23_to_27,MALE
51997355,2019-12-24,HCMC,18_to_22,FEMALE
46934772,2019-12-24,HCMC,18_to_22,MALE
51993985,2019-12-24,Other Cities,18_to_22,FEMALE
8653838,2019-12-24,HCMC,33_to_37,MALE
15329076,2019-12-24,Other Cities,28_to_32,MALE
32584397,2019-12-24,HCMC,23_to_27,MALE
49174642,2019-12-24,HN,18_to_22,FEMALE
49547706,2019-12-24,HCMC,28_to_32,MALE
48267376,2019-12-24,HN,18_to_22,MALE
51869159,2019-12-24,HCMC,18_to_22,MALE
51892918,2019-12-24,Other Cities,unknown,MALE
48445601,2019-12-24,Other Cities,unknown,MALE
39786764,2019-12-24,HCMC,unknown,MALE
25721158,2019-12-24,Other Cities,18_to_22,MALE
48856301,2019-12-24,HCMC,33_to_37,FEMALE
3539312,2019-12-24,HCMC,33_to_37,MALE
48607254,2019-12-24,Other Cities,18_to_22,MALE
51726685,2019-12-25,Other Cities,23_to_27,FEMALE
38577470,2019-12-25,HN,28_to_32,MALE
46184049,2019-12-25,Other Cities,unknown,FEMALE
52013418,2019-12-25,Other Cities,23_to_27,FEMALE
32472592,2019-12-25,Other Cities,28_to_32,MALE
15396693,2019-12-25,Other Cities,28_to_32,MALE
50071903,2019-12-25,Other Cities,28_to_32,FEMALE
51723983,2019-12-25,Other Cities,23_to_27,FEMALE
39420297,2019-12-25,HCMC,unknown,FEMALE
42067779,2019-12-25,Other Cities,23_to_27,FEMALE
51698176,2019-12-25,Other Cities,23_to_27,FEMALE
29818550,2019-12-25,HCMC,33_to_37,MALE
51645081,2019-12-25,Other Cities,23_to_27,FEMALE
50188951,2019-12-25,HCMC,23_to_27,MALE
52019273,2019-12-25,Other Cities,33_to_37,FEMALE
52008860,2019-12-25,HCMC,unknown,FEMALE
39172351,2019-12-25,HCMC,unknown,MALE
51684654,2019-12-25,HCMC,>37,MALE
49480649,2019-12-25,HCMC,>37,MALE
46808270,2019-12-25,HCMC,28_to_32,FEMALE
47370157,2019-12-25,HCMC,23_to_27,FEMALE
52030682,2019-12-25,HN,>37,FEMALE
14904918,2019-12-25,Other Cities,unknown,FEMALE
49134346,2019-12-25,Other Cities,18_to_22,FEMALE
51989629,2019-12-25,Other Cities,unknown,FEMALE
51961575,2019-12-25,Other Cities,unknown,FEMALE
52008143,2019-12-25,Other Cities,unknown,MALE
50745135,2019-12-25,Other Cities,28_to_32,MALE
51979403,2019-12-25,Other Cities,33_to_37,FEMALE
52018039,2019-12-25,HN,18_to_22,FEMALE
15151094,2019-12-25,HCMC,18_to_22,FEMALE
51129291,2019-12-25,HN,18_to_22,MALE
52015611,2019-12-25,Other Cities,23_to_27,FEMALE
50230356,2019-12-25,HCMC,28_to_32,FEMALE
45375624,2019-12-26,HN,>37,FEMALE
52069128,2019-12-26,Other Cities,>37,MALE
46190640,2019-12-26,Other Cities,18_to_22,MALE
22903121,2019-12-26,HCMC,28_to_32,MALE
12133580,2019-12-26,Other Cities,23_to_27,MALE
45965690,2019-12-26,Other Cities,23_to_27,MALE
47906377,2019-12-26,Other Cities,23_to_27,MALE
42509052,2019-12-26,HCMC,23_to_27,FEMALE
36541659,2019-12-26,Other Cities,18_to_22,FEMALE
46027260,2019-12-26,HN,23_to_27,FEMALE
50291342,2019-12-26,Other Cities,28_to_32,MALE
44863493,2019-12-26,HCMC,33_to_37,FEMALE
34425733,2019-12-26,Other Cities,23_to_27,FEMALE
51613263,2019-12-26,Other Cities,18_to_22,FEMALE
50728840,2019-12-26,Other Cities,23_to_27,MALE
46957377,2019-12-26,Other Cities,28_to_32,MALE
48467282,2019-12-26,HN,23_to_27,MALE
52056044,2019-12-26,Other Cities,18_to_22,MALE
52051064,2019-12-26,HN,23_to_27,MALE
1605871,2019-12-26,HCMC,33_to_37,FEMALE
50239102,2019-12-26,HCMC,23_to_27,MALE
43132788,2019-12-26,Other Cities,23_to_27,FEMALE
2046855,2019-12-26,Other Cities,23_to_27,MALE
44591867,2019-12-26,Other Cities,23_to_27,MALE
21509834,2019-12-26,Other Cities,23_to_27,MALE
50474996,2019-12-26,Other Cities,>37,FEMALE
51851023,2019-12-26,Other Cities,unknown,FEMALE
42364953,2019-12-26,Other Cities,23_to_27,MALE
6803149,2019-12-26,Other Cities,33_to_37,FEMALE
38961177,2019-12-26,Other Cities,28_to_32,MALE
52067139,2019-12-26,Other Cities,23_to_27,MALE
38970750,2019-12-26,HN,33_to_37,FEMALE
51705200,2019-12-26,HCMC,23_to_27,MALE
46338197,2019-12-27,Other Cities,>37,FEMALE
17616237,2019-12-27,Other Cities,33_to_37,MALE
52101358,2019-12-27,HCMC,28_to_32,MALE
34084297,2019-12-27,HN,23_to_27,FEMALE
52074666,2019-12-27,Other Cities,33_to_37,MALE
49889530,2019-12-27,Other Cities,33_to_37,FEMALE
19026297,2019-12-27,HCMC,unknown,FEMALE
52075162,2019-12-27,Other Cities,unknown,FEMALE
52082262,2019-12-27,Other Cities,unknown,MALE
39442454,2019-12-27,HN,23_to_27,FEMALE
52079210,2019-12-27,HN,unknown,MALE
49598856,2019-12-27,Other Cities,23_to_27,FEMALE
49792366,2019-12-27,Other Cities,33_to_37,MALE
52027539,2019-12-27,HN,unknown,FEMALE
48572960,2019-12-27,Other Cities,23_to_27,MALE
38500759,2019-12-27,Other Cities,28_to_32,MALE
49030739,2019-12-27,Other Cities,23_to_27,MALE
36318446,2019-12-27,Other Cities,28_to_32,FEMALE
42735939,2019-12-27,HCMC,28_to_32,MALE
33066325,2019-12-27,HCMC,33_to_37,MALE
52094077,2019-12-27,Other Cities,18_to_22,MALE
44015582,2019-12-27,Other Cities,28_to_32,MALE
50847672,2019-12-27,HCMC,18_to_22,MALE
52084753,2019-12-27,Other Cities,>37,MALE
52085710,2019-12-27,Other Cities,unknown,MALE
47476311,2019-12-27,HCMC,unknown,MALE
38716292,2019-12-27,Other Cities,23_to_27,MALE
37316131,2019-12-27,HCMC,23_to_27,FEMALE
38566570,2019-12-27,HCMC,>37,MALE
52021808,2019-12-27,HCMC,18_to_22,FEMALE
51338993,2019-12-27,Other Cities,18_to_22,MALE
52074327,2019-12-27,Other Cities,33_to_37,MALE
9019295,2019-12-27,Other Cities,28_to_32,FEMALE
14591075,2019-12-28,Other Cities,18_to_22,FEMALE
47065197,2019-12-28,Other Cities,23_to_27,FEMALE
47657859,2019-12-28,HCMC,23_to_27,FEMALE
45668663,2019-12-28,Other Cities,23_to_27,FEMALE
40899611,2019-12-28,Other Cities,unknown,FEMALE
45258740,2019-12-28,Other Cities,unknown,FEMALE
3931691,2019-12-28,Other Cities,unknown,MALE
49504511,2019-12-28,Other Cities,unknown,FEMALE
51843499,2019-12-28,Other Cities,unknown,MALE
12352397,2019-12-28,Other Cities,>37,FEMALE
52076646,2019-12-28,HN,28_to_32,FEMALE
52070110,2019-12-28,Other Cities,28_to_32,FEMALE
8720860,2019-12-28,Other Cities,18_to_22,MALE
52132563,2019-12-28,Other Cities,>37,FEMALE
40961233,2019-12-28,Other Cities,33_to_37,FEMALE
52112381,2019-12-28,Other Cities,33_to_37,FEMALE
52088273,2019-12-28,Other Cities,23_to_27,FEMALE
44288717,2019-12-28,HN,18_to_22,FEMALE
4232774,2019-12-28,Other Cities,28_to_32,MALE
52096342,2019-12-28,Other Cities,33_to_37,FEMALE
52120211,2019-12-28,HCMC,>37,MALE
44955538,2019-12-29,Other Cities,23_to_27,MALE
52158309,2019-12-29,Other Cities,>37,MALE
45143053,2019-12-29,Other Cities,28_to_32,MALE
45369718,2019-12-29,HCMC,23_to_27,MALE
52146440,2019-12-29,Other Cities,unknown,FEMALE
29836673,2019-12-29,Other Cities,28_to_32,MALE
50614214,2019-12-29,HCMC,>37,FEMALE
43914024,2019-12-29,HCMC,23_to_27,MALE
50442934,2019-12-29,Other Cities,23_to_27,FEMALE
52159655,2019-12-29,Other Cities,28_to_32,MALE
52114562,2019-12-29,Other Cities,18_to_22,FEMALE
43281395,2019-12-29,HCMC,28_to_32,MALE
38802645,2019-12-29,Other Cities,23_to_27,FEMALE
49502511,2019-12-29,HCMC,33_to_37,MALE
39138639,2019-12-29,Other Cities,18_to_22,MALE
36991886,2019-12-29,HCMC,28_to_32,MALE
49275869,2019-12-29,Other Cities,33_to_37,MALE
45051806,2019-12-29,HN,18_to_22,MALE
5193364,2019-12-29,Other Cities,unknown,MALE
1520275,2019-12-29,Other Cities,unknown,FEMALE
45005233,2019-12-29,Other Cities,unknown,MALE
46774438,2019-12-29,HCMC,18_to_22,FEMALE
31369538,2019-12-30,Other Cities,33_to_37,MALE
52177197,2019-12-30,HCMC,33_to_37,MALE
50277508,2019-12-30,Other Cities,18_to_22,MALE
52177622,2019-12-30,Other Cities,33_to_37,MALE
52167825,2019-12-30,Other Cities,unknown,MALE
42267317,2019-12-30,Other Cities,23_to_27,MALE
50993738,2019-12-30,Other Cities,23_to_27,MALE
49993149,2019-12-30,Other Cities,unknown,MALE
44752669,2019-12-30,HN,23_to_27,FEMALE
52178674,2019-12-30,Other Cities,28_to_32,MALE
27572385,2019-12-30,Other Cities,18_to_22,MALE
48477879,2019-12-30,HN,>37,FEMALE
51992369,2019-12-30,HCMC,23_to_27,MALE
42328661,2019-12-30,HN,18_to_22,FEMALE
52184565,2019-12-30,HCMC,28_to_32,FEMALE
28097592,2019-12-30,HN,>37,FEMALE
52182270,2019-12-30,Other Cities,18_to_22,MALE
36990459,2019-12-30,Other Cities,unknown,MALE
50321203,2019-12-30,HCMC,23_to_27,MALE
52064485,2019-12-30,Other Cities,23_to_27,FEMALE
50343516,2019-12-30,Other Cities,unknown,FEMALE
37609169,2019-12-30,Other Cities,23_to_27,FEMALE
47518334,2019-12-31,Other Cities,28_to_32,MALE
44345619,2019-12-31,Other Cities,unknown,FEMALE
46761819,2019-12-31,HCMC,28_to_32,FEMALE
52216734,2019-12-31,Other Cities,28_to_32,MALE
49755109,2019-12-31,HCMC,33_to_37,MALE
49149906,2019-12-31,Other Cities,18_to_22,MALE
52191395,2019-12-31,HN,18_to_22,MALE
52193242,2019-12-31,Other Cities,23_to_27,MALE
52193614,2019-12-31,Other Cities,33_to_37,FEMALE
45687546,2019-12-31,Other Cities,23_to_27,FEMALE
49823042,2019-12-31,Other Cities,28_to_32,FEMALE
42523016,2019-12-31,Other Cities,23_to_27,MALE
51906687,2019-12-31,HN,33_to_37,MALE
45796766,2019-12-31,HCMC,23_to_27,FEMALE
51773830,2019-12-31,Other Cities,unknown,MALE
46072834,2019-12-31,Other Cities,28_to_32,MALE
43001230,2019-12-31,Other Cities,18_to_22,MALE
4565568,2019-12-31,Other Cities,23_to_27,MALE
52062793,2019-12-31,Other Cities,unknown,FEMALE
52220338,2019-12-31,Other Cities,28_to_32,MALE
45037497,2019-12-31,Other Cities,23_to_27,FEMALE
2505215,2019-12-31,Other Cities,18_to_22,FEMALE
6382959,2019-12-31,Other Cities,unknown,FEMALE
16718443,2019-12-31,Other Cities,28_to_32,MALE
42244599,2020-01-01,Other Cities,18_to_22,MALE
51720976,2020-01-01,HCMC,33_to_37,FEMALE
45200038,2020-01-01,HN,33_to_37,FEMALE
51706246,2020-01-01,Other Cities,>37,MALE
51650021,2020-01-01,Other Cities,23_to_27,MALE
47810036,2020-01-01,Other Cities,23_to_27,MALE
22387275,2020-01-01,HN,28_to_32,MALE
52230996,2020-01-01,HCMC,unknown,MALE
52224854,2020-01-01,Other Cities,unknown,FEMALE
28214544,2020-01-01,Other Cities,unknown,FEMALE
29775476,2020-01-01,Other Cities,28_to_32,MALE
29946581,2020-01-02,HCMC,33_to_37,MALE
47275808,2020-01-02,HCMC,18_to_22,FEMALE
46747871,2020-01-02,Other Cities,18_to_22,FEMALE
50895820,2020-01-02,HN,unknown,FEMALE
50179404,2020-01-02,Other Cities,>37,FEMALE
35127735,2020-01-02,HCMC,>37,FEMALE
11203475,2020-01-02,HCMC,23_to_27,FEMALE
52258093,2020-01-02,Other Cities,>37,MALE
4814015,2020-01-02,Other Cities,33_to_37,MALE
47058912,2020-01-02,HN,23_to_27,FEMALE
17342870,2020-01-02,HN,23_to_27,FEMALE
37553391,2020-01-02,HCMC,33_to_37,MALE
52266202,2020-01-02,HN,unknown,FEMALE
45663606,2020-01-02,Other Cities,18_to_22,FEMALE
52263176,2020-01-02,HN,18_to_22,FEMALE
51241047,2020-01-02,Other Cities,>37,FEMALE
52280119,2020-01-03,Other Cities,23_to_27,MALE
45541703,2020-01-03,HN,18_to_22,MALE
52281819,2020-01-03,Other Cities,18_to_22,MALE
52244973,2020-01-03,Other Cities,33_to_37,FEMALE
5217544,2020-01-03,HCMC,23_to_27,MALE
48787354,2020-01-03,HN,28_to_32,MALE
52295961,2020-01-03,Other Cities,unknown,MALE
34462627,2020-01-03,Other Cities,unknown,FEMALE
52286524,2020-01-03,HCMC,28_to_32,FEMALE
49780718,2020-01-03,HCMC,23_to_27,MALE
52285059,2020-01-03,Other Cities,23_to_27,FEMALE
52232784,2020-01-03,Other Cities,unknown,FEMALE
28143207,2020-01-03,Other Cities,>37,MALE
48257141,2020-01-03,Other Cities,unknown,FEMALE
28192570,2020-01-03,Other Cities,33_to_37,MALE
48993932,2020-01-03,HCMC,18_to_22,MALE
51735053,2020-01-03,Other Cities,18_to_22,MALE
50597699,2020-01-03,Other Cities,unknown,FEMALE
51088851,2020-01-04,HCMC,23_to_27,FEMALE
50245012,2020-01-04,Other Cities,23_to_27,MALE
52304141,2020-01-04,Other Cities,23_to_27,MALE
35860798,2020-01-04,HCMC,23_to_27,MALE
49160733,2020-01-04,HCMC,18_to_22,MALE
43970678,2020-01-04,Other Cities,>37,MALE
46883042,2020-01-04,Other Cities,23_to_27,FEMALE
42133195,2020-01-04,Other Cities,unknown,MALE
52205308,2020-01-04,HCMC,28_to_32,FEMALE
18290146,2020-01-04,Other Cities,33_to_37,FEMALE
50488115,2020-01-04,Other Cities,18_to_22,FEMALE
52291722,2020-01-04,HN,18_to_22,FEMALE
49097555,2020-01-04,HCMC,23_to_27,MALE
14392463,2020-01-04,Other Cities,23_to_27,MALE
45808113,2020-01-04,HCMC,23_to_27,FEMALE
13731983,2020-01-04,Other Cities,23_to_27,MALE
52307145,2020-01-04,Other Cities,23_to_27,MALE
50445833,2020-01-05,HN,unknown,MALE
52341496,2020-01-05,Other Cities,28_to_32,FEMALE
52188120,2020-01-05,Other Cities,28_to_32,MALE
52345961,2020-01-05,Other Cities,28_to_32,FEMALE
52076919,2020-01-05,Other Cities,unknown,FEMALE
43411545,2020-01-05,Other Cities,28_to_32,MALE
51216196,2020-01-05,Other Cities,18_to_22,MALE
52176035,2020-01-05,Other Cities,unknown,MALE
18953354,2020-01-05,HCMC,23_to_27,FEMALE
47425221,2020-01-05,Other Cities,18_to_22,MALE
3939414,2020-01-05,Other Cities,unknown,MALE
42449093,2020-01-05,HN,18_to_22,FEMALE
52346988,2020-01-06,Other Cities,28_to_32,FEMALE
50210358,2020-01-06,HCMC,unknown,FEMALE
51693388,2020-01-06,Other Cities,23_to_27,FEMALE
50468601,2020-01-06,HCMC,33_to_37,MALE
14751353,2020-01-06,HCMC,23_to_27,FEMALE
36612353,2020-01-06,Other Cities,23_to_27,MALE
44363205,2020-01-06,HN,>37,MALE
52334698,2020-01-06,Other Cities,33_to_37,MALE
18081726,2020-01-06,HCMC,28_to_32,MALE
52349839,2020-01-06,Other Cities,28_to_32,MALE
52347272,2020-01-06,HN,unknown,MALE
14574545,2020-01-06,Other Cities,>37,FEMALE
52134740,2020-01-06,Other Cities,28_to_32,MALE
48376549,2020-01-06,Other Cities,23_to_27,MALE
29730463,2020-01-06,Other Cities,unknown,FEMALE
52387051,2020-01-07,HCMC,33_to_37,MALE
46137144,2020-01-07,Other Cities,23_to_27,MALE
42844390,2020-01-07,Other Cities,23_to_27,FEMALE
39982772,2020-01-07,HCMC,23_to_27,FEMALE
50163974,2020-01-07,Other Cities,23_to_27,FEMALE
42461318,2020-01-07,HCMC,18_to_22,FEMALE
36147584,2020-01-07,Other Cities,18_to_22,MALE
50417037,2020-01-07,Other Cities,33_to_37,FEMALE
20139314,2020-01-07,Other Cities,33_to_37,MALE
50323268,2020-01-07,Other Cities,unknown,MALE
52348039,2020-01-07,Other Cities,23_to_27,MALE
37736451,2020-01-07,Other Cities,unknown,MALE
34134551,2020-01-07,HCMC,23_to_27,MALE
52146026,2020-01-07,Other Cities,>37,MALE
50437300,2020-01-07,Other Cities,unknown,MALE
50571662,2020-01-07,HCMC,18_to_22,MALE
29622869,2020-01-07,Other Cities,23_to_27,FEMALE
28580605,2020-01-07,Other Cities,>37,MALE
32944662,2020-01-07,HCMC,>37,MALE
3051895,2020-01-07,Other Cities,23_to_27,MALE
44079517,2020-01-07,Other Cities,28_to_32,FEMALE
49009983,2020-01-07,Other Cities,28_to_32,MALE
28948481,2020-01-07,HCMC,23_to_27,FEMALE
52279169,2020-01-07,Other Cities,23_to_27,MALE
23595942,2020-01-07,HCMC,23_to_27,FEMALE
52422159,2020-01-08,Other Cities,unknown,FEMALE
7632573,2020-01-08,Other Cities,28_to_32,FEMALE
51861529,2020-01-08,Other Cities,33_to_37,MALE
31228137,2020-01-08,Other Cities,unknown,FEMALE
52378740,2020-01-08,Other Cities,33_to_37,MALE
52264041,2020-01-08,HN,18_to_22,MALE
16963258,2020-01-08,HCMC,33_to_37,MALE
49821041,2020-01-08,HCMC,23_to_27,FEMALE
46036233,2020-01-08,HCMC,23_to_27,MALE
43449862,2020-01-08,Other Cities,23_to_27,FEMALE
52353267,2020-01-08,Other Cities,33_to_37,FEMALE
44930504,2020-01-08,Other Cities,unknown,MALE
41722728,2020-01-08,Other Cities,23_to_27,MALE
52414690,2020-01-08,Other Cities,18_to_22,MALE
49467264,2020-01-08,Other Cities,18_to_22,FEMALE
47567839,2020-01-08,HCMC,>37,FEMALE
43649703,2020-01-08,HCMC,18_to_22,MALE
42411018,2020-01-08,Other Cities,18_to_22,FEMALE
50602497,2020-01-08,HCMC,23_to_27,FEMALE
33178463,2020-01-08,HCMC,>37,FEMALE
46053716,2020-01-08,HCMC,unknown,MALE
43389120,2020-01-08,Other Cities,33_to_37,MALE
26685388,2020-01-08,Other Cities,18_to_22,MALE
52251083,2020-01-08,HN,33_to_37,FEMALE
51499192,2020-01-08,Other Cities,23_to_27,MALE
52435262,2020-01-09,Other Cities,23_to_27,FEMALE
52439457,2020-01-09,Other Cities,unknown,FEMALE
45984367,2020-01-09,Other Cities,23_to_27,FEMALE
51726796,2020-01-09,HCMC,23_to_27,FEMALE
15036606,2020-01-09,Other Cities,unknown,MALE
47031071,2020-01-09,Other Cities,23_to_27,MALE
52431474,2020-01-09,HCMC,unknown,MALE
52429643,2020-01-09,Other Cities,unknown,FEMALE
51151521,2020-01-09,HN,unknown,MALE
52428105,2020-01-09,Other Cities,unknown,MALE
52426226,2020-01-09,HCMC,23_to_27,FEMALE
48400019,2020-01-09,HN,18_to_22,FEMALE
37398434,2020-01-09,HN,18_to_22,MALE
13352401,2020-01-09,Other Cities,unknown,MALE
24190635,2020-01-09,Other Cities,23_to_27,MALE
51036990,2020-01-09,Other Cities,unknown,MALE
47097814,2020-01-09,HCMC,unknown,MALE
51598246,2020-01-09,Other Cities,18_to_22,MALE
52360708,2020-01-09,Other Cities,unknown,MALE
52426321,2020-01-09,Other Cities,23_to_27,FEMALE
44143028,2020-01-09,Other Cities,28_to_32,MALE
52445533,2020-01-09,Other Cities,33_to_37,MALE
